line_id,n,ngram,count,start,middle,end
7671,6,tisier,94,0,1,1
7672,6,führun,94,1,1,0
7673,6,ersuch,94,0,1,1
7674,6,gratio,94,0,1,0
7675,6,mensch,94,1,1,1
7676,6,egiona,94,0,1,0
7677,6,gional,94,0,1,1
7678,6,raktio,93,0,1,0
7679,6,terung,93,0,1,1
7680,6,unterg,93,1,1,0
7681,6,spezif,93,1,1,0
7682,6,pezifi,93,0,1,0
7683,6,portio,93,1,1,0
7684,6,inausg,93,0,1,0
7685,6,ktionä,92,0,1,0
7686,6,rausst,92,0,1,0
7687,6,orauss,91,0,1,0
7688,6,ressen,91,1,1,1
7689,6,ifikat,91,0,1,1
7690,6,schnit,91,1,1,0
7691,6,eriali,91,0,1,0
7692,6,techni,91,1,1,0
7693,6,gleich,91,1,1,1
7694,6,iertes,91,0,1,1
7695,6,unterr,91,1,1,0
7696,6,strati,90,0,1,0
7697,6,forder,90,0,1,1
7698,6,chnitt,90,0,1,1
7699,6,reiche,90,1,1,1
7700,6,bildun,89,1,1,0
7701,6,endung,89,0,1,1
7702,6,tionel,89,0,1,0
7703,6,konzer,89,1,1,0
7704,6,ildung,88,0,1,1
7705,6,instel,88,0,1,0
7706,6,einsat,88,1,1,0
7707,6,insatz,88,0,1,1
7708,6,sieren,88,0,1,1
7709,6,erhalt,88,0,1,1
7710,6,duktio,88,0,1,0
7711,6,ckungs,87,0,1,1
7712,6,wusste,87,0,1,1
7713,6,nderun,87,0,1,0
7714,6,anteil,87,1,1,1
7715,6,lismus,87,0,1,1
7716,6,ausges,87,1,1,0
7717,6,chende,87,0,1,1
7718,6,rucker,87,0,1,1
7719,6,finanz,87,1,1,0
7720,6,ersion,86,0,1,1
7721,6,etrisc,86,0,1,0
7722,6,ologie,86,0,1,1
7723,6,ingang,86,1,1,1
7724,6,ückung,86,0,1,1
7725,6,gnosti,86,1,1,1
7726,6,sicher,86,1,1,1
7727,6,illion,85,0,1,1
7728,6,schlüs,85,1,1,0
7729,6,chlüss,85,0,1,0
7730,6,hlüsse,85,0,1,1
7731,6,prozes,85,1,1,0
7732,6,rozess,85,0,1,1
7733,6,erschl,85,0,1,0
7734,6,tigung,85,0,1,1
7735,6,ahlung,85,0,1,1
7736,6,hester,85,0,1,1
7737,6,versio,84,1,1,0
7738,6,mikros,84,1,1,0
7739,6,eziali,84,0,1,0
7740,6,erstel,84,0,1,0
7741,6,weiter,84,1,1,1
7742,6,ierbar,84,0,1,1
7743,6,intern,84,1,1,1
7744,6,sexual,84,1,1,1
7745,6,aufsch,84,1,1,0
7746,6,rausbe,84,0,1,0
7747,6,nterge,84,0,1,0
7748,6,metrie,83,0,1,1
7749,6,fikati,83,0,1,0
7750,6,ventio,83,0,1,0
7751,6,demons,83,1,1,0
7752,6,emonst,83,0,1,0
7753,6,gewinn,83,1,1,1
7754,6,diplom,82,1,1,1
7755,6,ringen,82,0,1,1
7756,6,propor,82,1,1,0
7757,6,stungs,81,0,1,1
7758,6,genera,81,1,1,0
7759,6,nistis,81,0,1,0
7760,6,ersatz,81,1,1,1
7761,6,egrati,81,0,1,0
7762,6,andels,81,0,1,1
7763,6,ontras,81,0,1,0
7764,6,ktioni,81,0,1,0
7765,6,gesetz,80,1,1,1
7766,6,millio,80,1,1,0
7767,6,truktu,80,0,1,0
7768,6,ruktur,80,0,1,1
7769,6,entsch,80,1,1,0
7770,6,tralis,80,0,1,0
7771,6,eingan,80,1,1,0
7772,6,usstel,80,0,1,0
7773,6,objekt,80,1,1,1
7774,6,ktroni,80,0,1,0
7775,6,ntrast,80,0,1,1
7776,6,neutra,80,1,1,0
7777,6,anlage,79,1,1,1
7778,6,ungsze,79,0,1,0
7779,6,fische,79,1,1,1
7780,6,alismu,79,0,1,0
7781,6,licher,79,0,1,1
7782,6,roport,79,0,1,0
7783,6,oporti,79,0,1,0
7784,6,eutral,79,0,1,1
7785,6,erausf,79,0,1,0
7786,6,stecke,78,1,1,1
7787,6,tausch,78,1,1,1
7788,6,aschin,78,0,1,0
7789,6,schine,78,0,1,1
7790,6,agneti,78,0,1,0
7791,6,schung,78,0,1,1
7792,6,htungs,78,0,1,1
7793,6,ereing,78,0,1,0
7794,6,hender,78,0,0,1
7795,6,indung,77,0,1,1
7796,6,angebo,77,1,1,0
7797,6,ssteue,77,0,1,0
7798,6,lösung,77,0,1,1
7799,6,maschi,77,1,1,0
7800,6,invest,77,1,1,0
7801,6,nsteue,77,0,1,0
7802,6,lische,77,0,1,1
7803,6,ntrale,77,0,1,1
7804,6,einhei,77,1,1,0
7805,6,intere,77,1,1,1
7806,6,comput,77,1,1,0
7807,6,ompute,77,0,1,0
7808,6,mputer,77,0,1,1
7809,6,gender,77,0,0,1
7810,6,ngebot,76,0,1,1
7811,6,estell,76,0,1,1
7812,6,gemäße,76,1,1,1
7813,6,leitun,76,1,1,0
7814,6,gnetis,76,0,1,0
7815,6,einkom,76,1,1,0
7816,6,ktione,76,0,1,0
7817,6,tegrat,76,0,1,0
7818,6,tialis,76,0,1,1
7819,6,lebens,76,1,1,1
7820,6,inauss,76,0,1,0
7821,6,iation,75,0,1,1
7822,6,erüber,75,0,1,1
7823,6,schiff,75,1,1,1
7824,6,änderu,75,1,1,1
7825,6,ifisch,75,0,1,1
7826,6,eister,75,0,1,1
7827,6,straße,75,1,1,1
7828,6,rderun,75,0,1,0
7829,6,iertet,75,0,0,1
7830,6,zierun,75,0,1,0
7831,6,ennung,75,0,1,1
7832,6,ilität,75,0,1,1
7833,6,brikat,75,0,1,1
7834,6,export,75,1,1,1
7835,6,erumsc,75,0,1,0
7836,6,rumsch,75,0,1,0
7837,6,extrem,75,1,1,1
7838,6,elemen,74,1,1,0
7839,6,raphie,74,0,1,1
7840,6,rdrück,74,0,1,0
7841,6,hebung,74,0,1,1
7842,6,kultur,74,1,1,1
7843,6,nausge,74,0,1,0
7844,6,itioni,73,0,1,0
7845,6,tigkei,73,0,1,0
7846,6,ualisi,73,0,1,0
7847,6,fektio,73,0,1,0
7848,6,ezifis,73,0,1,0
7849,6,zifisc,73,0,1,0
7850,6,eisung,73,0,1,1
7851,6,inheit,73,0,1,1
7852,6,erscha,73,1,1,1
7853,6,onelle,73,0,1,1
7854,6,herübe,72,1,1,0
7855,6,fläche,72,1,1,1
7856,6,ianisc,72,0,1,0
7857,6,etisch,72,0,1,1
7858,6,erange,72,0,1,0
7859,6,partei,72,1,1,1
7860,6,odukti,72,0,1,0
7861,6,struie,72,0,1,0
7862,6,truier,72,0,1,1
7863,6,orausb,72,0,1,0
7864,6,ential,71,0,1,1
7865,6,steige,71,1,1,1
7866,6,nschlu,71,0,1,0
7867,6,sprech,71,1,1,1
7868,6,dimens,71,1,1,0
7869,6,imensi,71,0,1,0
7870,6,mensio,71,0,1,0
7871,6,echnik,71,0,1,1
7872,6,gszent,71,0,1,0
7873,6,nsport,71,0,1,1
7874,6,lassen,71,0,1,1
7875,6,rieren,70,0,1,1
7876,6,skontr,70,0,1,0
7877,6,ltungs,70,0,1,1
7878,6,rfahre,70,0,1,1
7879,6,andlun,70,0,1,0
7880,6,ndlung,70,0,1,1
7881,6,ausgab,70,1,1,1
7882,6,nkomme,70,0,1,1
7883,6,orschu,70,0,1,0
7884,6,reichs,70,1,1,1
7885,6,umschl,70,1,1,0
7886,6,erausl,70,0,1,0
7887,6,ungspr,69,0,1,0
7888,6,ngspro,69,0,1,0
7889,6,ionäre,69,0,1,1
7890,6,nsätze,69,0,0,1
7891,6,oskopi,69,0,1,0
7892,6,onisti,69,0,1,0
7893,6,treich,69,0,1,1
7894,6,aussta,69,1,1,0
7895,6,erkenn,69,1,1,0
7896,6,erausr,69,0,1,0
7897,6,herumk,69,1,0,0
7898,6,ubliku,68,0,1,0
7899,6,blikum,68,0,1,1
7900,6,tionis,68,0,1,0
7901,6,rfahru,68,0,1,0
7902,6,fahrun,68,0,1,0
7903,6,ivität,68,0,1,1
7904,6,tieren,68,0,1,1
7905,6,europä,68,1,1,0
7906,6,oziali,68,0,1,0
7907,6,inhalt,68,1,1,1
7908,6,erdrüc,68,1,1,0
7909,6,terneh,68,0,1,0
7910,6,grunds,68,1,1,0
7911,6,reinge,68,0,1,0
7912,6,naussc,68,0,1,0
7913,6,kender,68,0,1,1
7914,6,nitial,68,0,1,1
7915,6,mental,68,1,1,1
7916,6,stands,67,0,1,1
7917,6,onstra,67,0,1,1
7918,6,rechne,67,1,1,1
7919,6,teuere,67,1,1,1
7920,6,ngszen,67,0,1,0
7921,6,ernehm,67,0,1,0
7922,6,metall,67,1,1,1
7923,6,einzel,67,1,1,0
7924,6,ktrone,67,0,1,0
7925,6,ehende,67,0,1,1
7926,6,schutz,66,1,1,1
7927,6,usgabe,66,0,1,1
7928,6,ifizie,66,0,1,0
7929,6,patron,66,1,1,1
7930,6,rungen,66,0,1,1
7931,6,spitze,66,1,1,1
7932,6,sichts,66,1,1,1
7933,6,nalitä,66,0,1,0
7934,6,arrier,66,0,1,0
7935,6,ntersc,66,0,1,0
7936,6,erisch,66,0,1,1
7937,6,rüstun,65,1,1,0
7938,6,üstung,65,0,1,1
7939,6,patent,65,1,1,1
7940,6,minist,65,1,1,0
7941,6,gruppe,65,1,1,1
7942,6,onzent,65,0,1,0
7943,6,gemein,65,1,1,1
7944,6,transp,65,1,1,0
7945,6,pieler,65,0,1,1
7946,6,inkomm,65,0,1,0
7947,6,direkt,65,1,1,0
7948,6,rückun,65,0,1,0
7949,6,tition,65,0,1,1
7950,6,projek,65,1,1,0
7951,6,rojekt,65,0,1,1
7952,6,untern,65,1,1,0
7953,6,nehmen,65,0,1,1
7954,6,onaler,65,0,1,1
7955,6,rheits,65,0,1,1
7956,6,krosko,64,0,1,0
7957,6,psycho,64,1,1,0
7958,6,usster,64,1,1,1
7959,6,abteil,64,1,1,1
7960,6,konzen,64,1,1,0
7961,6,stellt,64,0,1,1
7962,6,sional,64,0,1,1
7963,6,onalit,64,0,1,0
7964,6,ktiona,64,0,1,0
7965,6,ungsst,64,0,1,0
7966,6,echsel,64,0,1,1
7967,6,dstück,64,0,1,1
7968,6,nteres,64,0,1,1
7969,6,ionals,64,0,1,1
7970,6,llione,63,0,1,0
7971,6,lionen,63,0,1,1
7972,6,energi,63,1,1,0
7973,6,sspiel,63,0,1,1
7974,6,ionsst,63,0,1,0
7975,6,ualitä,63,0,1,0
7976,6,allerg,63,1,1,0
7977,6,nabhän,63,0,1,0
7978,6,lution,63,0,1,1
7979,6,umenta,63,0,1,1
7980,6,ießest,63,0,0,1
7981,6,rnehme,63,0,1,1
7982,6,stitut,63,0,1,1
7983,6,nnungs,63,0,1,1
7984,6,scheid,63,1,1,1
7985,6,bilitä,63,0,1,0
7986,6,schnei,63,1,1,0
7987,6,artung,62,0,1,1
7988,6,tzungs,62,0,1,1
7989,6,tecker,62,0,1,1
7990,6,ragung,62,0,1,1
7991,6,ergebn,62,1,1,0
7992,6,impuls,62,1,1,1
7993,6,ereich,62,0,1,1
7994,6,erweit,62,0,1,0
7995,6,rweite,62,0,1,0
7996,6,tivitä,62,0,1,0
7997,6,kapita,62,1,1,0
7998,6,apital,62,0,1,1
7999,6,eratur,62,0,1,1
8000,6,nfabri,62,0,1,0
8001,6,inscha,62,0,1,0
8002,6,tronik,62,0,1,1
8003,6,reifen,62,1,1,1
8004,6,eschäf,62,0,1,0
8005,6,schäft,62,0,1,1
8006,6,teress,62,0,1,0
8007,6,rikati,62,0,1,0
8008,6,herumt,62,1,0,0
8009,6,aschal,62,0,1,0
8010,6,ikrosk,61,0,1,0
8011,6,rechnu,61,1,1,0
8012,6,echnun,61,0,1,0
8013,6,zyklus,61,1,0,1
8014,6,schirm,61,1,1,1
8015,6,rgebni,61,0,1,0
8016,6,gebnis,61,0,1,1
8017,6,tionsp,61,0,1,0
8018,6,bteilu,61,0,1,0
8019,6,klungs,61,0,1,1
8020,6,ogisch,61,0,1,1
8021,6,enhaus,61,0,1,1
8022,6,olutio,61,0,1,0
8023,6,temper,61,1,1,0
8024,6,rriere,61,0,1,1
8025,6,nderge,61,0,1,0
8026,6,presse,61,1,1,1
8027,6,variab,61,1,1,0
8028,6,wechse,61,1,1,0
8029,6,orches,61,1,1,0
8030,6,rchest,61,0,1,0
8031,6,eidung,61,0,1,1
8032,6,ationi,61,0,1,0
8033,6,erausb,61,0,1,0
8034,6,vierun,61,1,1,0
8035,6,geschä,61,1,1,0
8036,6,schick,61,1,1,1
8037,6,elbste,61,0,1,0
8038,6,herabg,61,1,0,0
8039,6,liefer,61,1,1,1
8040,6,wartun,60,1,1,0
8041,6,regist,60,1,1,0
8042,6,schwar,60,1,1,0
8043,6,otisch,60,0,1,1
8044,6,weisun,60,1,1,0
8045,6,ichten,60,0,1,1
8046,6,forsch,60,1,1,0
8047,6,nstrat,60,0,1,0
8048,6,erfolg,60,1,1,1
8049,6,usschl,60,0,1,0
8050,6,fertig,60,1,1,1
8051,6,nstrui,60,0,1,0
8052,6,herumz,60,1,0,0
8053,6,ineinz,60,0,1,0
8054,6,nergie,59,0,1,1
8055,6,kommis,59,1,1,0
8056,6,ommiss,59,0,1,0
8057,6,servic,59,1,1,0
8058,6,ervice,59,0,1,1
8059,6,stände,59,1,1,1
8060,6,eiteru,59,0,1,0
8061,6,iterun,59,0,1,0
8062,6,ordnun,59,1,1,0
8063,6,rdnung,59,0,1,1
8064,6,chafte,59,0,1,1
8065,6,kranke,59,1,1,1
8066,6,kredit,59,1,1,1
8067,6,orderu,59,0,1,0
8068,6,uropäi,59,0,1,0
8069,6,ropäis,59,0,1,0
8070,6,onisch,59,0,1,1
8071,6,unabhä,59,1,1,0
8072,6,agnose,59,0,1,1
8073,6,agnost,59,1,1,0
8074,6,schrau,59,1,1,0
8075,6,chraub,59,0,1,1
8076,6,schere,59,1,1,1
8077,6,sprung,59,1,1,1
8078,6,listen,59,1,1,1
8079,6,erabge,59,0,1,0
8080,6,herang,59,1,0,0
8081,6,ultras,59,1,0,0
8082,6,eckung,58,0,1,1
8083,6,nkontr,58,0,1,0
8084,6,ferenz,58,0,1,1
8085,6,nfekti,58,0,1,0
8086,6,ähnlic,58,0,1,0
8087,6,hnlich,58,0,1,1
8088,6,ranken,58,1,1,1
8089,6,meiste,58,1,1,0
8090,6,iziere,58,0,1,1
8091,6,gation,58,0,1,1
8092,6,itungs,58,0,1,1
8093,6,instal,58,1,1,0
8094,6,nstall,58,0,1,1
8095,6,ldungs,57,0,1,1
8096,6,univer,57,1,1,0
8097,6,emissi,57,1,1,0
8098,6,semest,57,1,1,0
8099,6,triert,57,0,1,1
8100,6,ntieru,57,0,1,0
8101,6,afrika,57,1,1,1
8102,6,alisch,57,0,1,1
8103,6,papier,57,1,1,1
8104,6,enfabr,57,0,1,0
8105,6,enster,57,0,1,1
8106,6,nvesti,57,0,1,0
8107,6,otheks,57,0,1,1
8108,6,ndstüc,57,0,1,0
8109,6,kennun,57,1,1,0
8110,6,rtiger,57,0,1,1
8111,6,nterst,57,0,1,1
8112,6,lender,57,0,1,1
8113,6,trasch,57,0,1,0
8114,6,unterd,57,1,1,0
8115,6,neinsc,57,0,1,0
8116,6,nioren,57,0,1,1
8117,6,ungsge,56,0,1,0
8118,6,erzieh,56,1,1,0
8119,6,rognos,56,0,1,0
8120,6,sender,56,1,1,1
8121,6,oberfl,56,1,1,0
8122,6,berflä,56,0,1,0
8123,6,erfläc,56,0,1,0
8124,6,rfläch,56,0,1,0
8125,6,schuld,56,1,1,1
8126,6,lierte,56,0,1,1
8127,6,matisc,56,0,1,0
8128,6,exempl,56,1,1,0
8129,6,anthro,56,1,1,0
8130,6,empera,56,0,1,0
8131,6,halten,56,1,1,1
8132,6,flicht,56,0,1,1
8133,6,esteue,56,0,1,0
8134,6,rundst,56,0,1,0
8135,6,wissen,56,1,1,1
8136,6,issens,56,0,1,1
8137,6,chwarz,56,0,1,1
8138,6,inschl,56,0,1,0
8139,6,geheim,56,1,1,0
8140,6,ompete,56,0,1,1
8141,6,rascha,56,0,1,0
8142,6,ltrasc,56,0,1,0
8143,6,nivers,55,0,1,1
8144,6,fallen,55,0,1,1
8145,6,progno,55,1,1,0
8146,6,tragun,55,0,1,0
8147,6,eaktio,55,0,1,0
8148,6,aktivi,55,1,1,0
8149,6,logisc,55,1,1,0
8150,6,epubli,55,0,1,0
8151,6,mische,55,1,1,1
8152,6,profes,55,1,1,0
8153,6,rofess,55,0,1,1
8154,6,ssungs,55,0,1,1
8155,6,nthrop,55,0,1,1
8156,6,umente,55,0,1,1
8157,6,rechen,55,1,1,1
8158,6,bringe,55,0,1,1
8159,6,attung,55,0,1,1
8160,6,austra,55,1,1,0
8161,6,rtrags,55,0,1,1
8162,6,rkennu,55,0,1,0
8163,6,unterh,55,1,1,0
8164,6,rschaf,55,0,1,0
8165,6,ichter,55,0,1,1
8166,6,llatio,55,0,1,0
8167,6,ssioni,55,0,1,0
8168,6,nsioni,55,0,1,0
8169,6,doppel,55,1,0,0
8170,6,risier,55,0,1,1
8171,6,verkeh,55,1,1,0
8172,6,erkehr,55,0,1,1
8173,6,lierun,54,0,1,0
8174,6,auftra,54,1,1,0
8175,6,uftrag,54,0,1,1
8176,6,ndacht,54,0,1,1
8177,6,zeichn,54,1,1,0
8178,6,ikanis,54,0,1,0
8179,6,teigen,54,0,1,1
8180,6,äische,54,1,1,1
8181,6,entwur,54,1,1,0
8182,6,ntwurf,54,0,1,1
8183,6,nitiat,54,0,1,0
8184,6,tellen,54,0,1,1
8185,6,stattu,54,0,1,0
8186,6,tattun,54,0,1,0
8187,6,import,54,1,1,1
8188,6,entrie,54,1,1,0
8189,6,ensche,54,0,1,1
8190,6,digung,54,0,1,1
8191,6,dialog,54,1,0,1
8192,6,richte,54,1,1,1
8193,6,rtungs,54,0,1,1
8194,6,enmark,54,0,1,1
8195,6,ngende,54,0,1,1
8196,6,itiali,54,0,1,0
8197,6,sfunkt,53,0,1,0
8198,6,triere,53,0,1,1
8199,6,gsprob,53,0,1,0
8200,6,klärun,53,1,1,0
8201,6,lärung,53,0,1,1
8202,6,sterbe,53,1,1,1
8203,6,reakti,53,1,1,0
8204,6,trakti,53,1,1,0
8205,6,befehl,53,1,1,1
8206,6,zeugun,53,0,1,0
8207,6,eugung,53,0,1,1
8208,6,ressie,53,0,1,0
8209,6,ografi,53,0,1,0
8210,6,auslös,53,1,1,0
8211,6,einsät,53,1,1,0
8212,6,insätz,53,0,1,0
8213,6,sgemäß,53,0,1,1
8214,6,uchung,53,0,1,1
8215,6,schlie,53,1,1,0
8216,6,spruch,53,0,1,1
8217,6,opäisc,53,0,1,0
8218,6,päisch,53,0,1,1
8219,6,zahlun,53,1,1,0
8220,6,evolut,53,1,1,0
8221,6,voluti,53,0,1,0
8222,6,nsiona,53,0,1,0
8223,6,karrie,53,1,1,0
8224,6,reicht,53,0,1,1
8225,6,fassun,53,0,1,0
8226,6,anderg,53,0,1,0
8227,6,ariabl,53,0,1,0
8228,6,riable,53,0,1,1
8229,6,schich,53,1,1,0
8230,6,chicht,53,0,1,1
8231,6,nstitu,53,0,1,0
8232,6,undstü,53,0,1,0
8233,6,ingeni,53,1,1,0
8234,6,erausw,53,0,1,0
8235,6,eichte,53,0,1,1
8236,6,ignier,53,0,1,1
8237,6,ralisi,53,0,1,0
8238,6,rtiona,53,0,1,0
8239,6,mentie,53,0,1,0
8240,6,llende,53,0,1,1
8241,6,hydrau,53,1,1,0
8242,6,ydraul,53,0,1,0
8243,6,drauli,53,0,1,0
8244,6,erumst,53,0,1,0
8245,6,zeugni,52,1,1,0
8246,6,eugnis,52,0,1,1
8247,6,emestr,52,0,1,0
8248,6,mestri,52,0,1,0
8249,6,estrig,52,0,1,1
8250,6,essier,52,0,1,1
8251,6,zeiche,52,1,1,0
8252,6,inatio,52,0,1,0
8253,6,ionärs,52,0,1,1
8254,6,schuss,52,1,1,1
8255,6,ungsin,52,0,1,0
8256,6,rausse,52,0,1,0
8257,6,mikrof,52,1,1,0
8258,6,hlungs,52,0,1,1
8259,6,nnahme,52,0,1,1
8260,6,ranspo,52,0,1,0
8261,6,sgesch,52,0,1,0
8262,6,bilanz,52,1,1,1
8263,6,ekonst,52,0,1,0
8264,6,ektris,52,0,1,0
8265,6,erheit,52,0,1,1
8266,6,senior,52,1,0,0
8267,6,erneue,51,1,1,0
8268,6,rneuer,51,0,1,0
8269,6,tentia,51,0,1,0
8270,6,republ,51,1,1,0
8271,6,neinst,51,0,1,0
8272,6,schwin,51,1,1,0
8273,6,tellte,51,0,1,1
8274,6,wendun,51,1,1,0
8275,6,izität,51,0,1,1
8276,6,enzent,51,0,1,0
8277,6,leucht,51,1,1,0
8278,6,ssozia,51,0,1,0
8279,6,nspekt,51,0,1,0
8280,6,ezentr,51,0,1,0
8281,6,gensch,51,0,1,0
8282,6,ausrüs,51,1,1,0
8283,6,usrüst,51,0,1,0
8284,6,istung,51,0,1,1
8285,6,pflich,51,1,1,0
8286,6,streic,51,1,1,0
8287,6,eraufs,51,0,1,0
8288,6,tschei,51,0,1,0
8289,6,diaman,51,1,1,0
8290,6,iamant,51,0,1,1
8291,6,orange,51,1,1,1
8292,6,onzert,51,0,1,1
8293,6,kinder,51,1,0,1
8294,6,sonder,51,1,1,0
8295,6,vision,50,1,1,1
8296,6,nkungs,50,0,1,1
8297,6,nismus,50,0,0,1
8298,6,ionssp,50,0,1,0
8299,6,lücken,50,1,1,1
8300,6,nition,50,0,1,1
8301,6,ersetz,50,0,1,0
8302,6,kanisc,50,0,1,0
8303,6,ologis,50,0,1,0
8304,6,smitte,50,0,1,0
8305,6,preche,50,0,1,1
8306,6,farben,50,1,1,1
8307,6,beiter,50,0,1,1
8308,6,mperat,50,0,1,0
8309,6,rschun,50,0,1,0
8310,6,ausbil,50,1,1,0
8311,6,usbild,50,0,1,0
8312,6,usstat,50,0,1,0
8313,6,eistun,50,0,1,0
8314,6,anspor,50,0,1,0
8315,6,schütt,50,1,1,0
8316,6,estück,50,0,1,1
8317,6,bindun,50,1,1,0
8318,6,ortier,50,0,1,1
8319,6,orausg,50,0,1,0
8320,6,schwei,50,1,1,0
8321,6,mpeten,50,0,1,1
8322,7,euerung,510,0,1,1
8323,7,industr,498,1,1,0
8324,7,ndustri,498,0,1,0
8325,7,ierungs,472,0,1,1
8326,7,dustrie,461,0,1,1
8327,7,alisier,457,0,1,1
8328,7,teuerun,425,1,1,0
8329,7,steueru,406,1,1,0
8330,7,ontroll,401,0,1,1
8331,7,kontrol,387,1,1,0
8332,7,elektro,367,1,1,0
8333,7,problem,356,1,1,1
8334,7,ational,337,0,1,1
8335,7,unktion,318,0,1,1
8336,7,istisch,309,0,1,1
8337,7,zentral,304,1,1,1
8338,7,funktio,298,1,1,0
8339,7,erunter,291,0,1,1
8340,7,herunte,289,1,1,0
8341,7,sierung,289,0,1,1
8342,7,uerungs,284,0,1,1
8343,7,stellun,268,1,1,0
8344,7,tellung,268,0,1,1
8345,7,isierun,266,0,1,0
8346,7,herausg,245,1,1,0
8347,7,rations,244,0,1,1
8348,7,ierende,243,0,1,1
8349,7,nationa,240,1,1,0
8350,7,softwar,235,1,1,0
8351,7,oftware,235,0,1,1
8352,7,ikation,228,0,1,1
8353,7,herauss,222,1,0,0
8354,7,schafts,221,1,1,1
8355,7,erausge,220,0,1,0
8356,7,zentrum,216,1,1,1
8357,7,isation,213,0,1,1
8358,7,tionier,210,1,1,1
8359,7,konstru,210,1,1,0
8360,7,stische,206,0,1,1
8361,7,einande,200,1,1,0
8362,7,inander,200,0,1,1
8363,7,tischer,200,1,1,1
8364,7,ntrolle,198,0,1,1
8365,7,ialisie,192,0,1,0
8366,7,ichtung,185,0,1,1
8367,7,tionali,184,0,1,0
8368,7,lisieru,176,0,1,0
8369,7,nstrukt,176,0,1,1
8370,7,mission,174,1,1,1
8371,7,strukti,174,0,1,0
8372,7,organis,171,1,1,0
8373,7,hinunte,170,1,1,0
8374,7,inunter,170,0,1,1
8375,7,schluss,167,1,1,1
8376,7,tuation,165,0,1,1
8377,7,formati,165,1,1,0
8378,7,orienti,165,1,1,0
8379,7,rientie,165,0,1,0
8380,7,ientier,165,0,1,0
8381,7,situati,163,1,1,0
8382,7,instrum,163,1,1,0
8383,7,nstrume,162,0,1,0
8384,7,strumen,162,0,1,0
8385,7,trument,162,0,1,1
8386,7,onstruk,162,0,1,0
8387,7,ituatio,160,0,1,0
8388,7,nierung,159,0,1,1
8389,7,lektron,159,0,1,1
8390,7,richtun,158,1,1,0
8391,7,tschaft,156,0,1,1
8392,7,entwick,156,1,1,0
8393,7,eration,155,0,1,1
8394,7,station,154,1,1,1
8395,7,ntwickl,154,0,1,0
8396,7,nisatio,151,0,1,0
8397,7,rmation,150,0,1,1
8398,7,positio,149,1,1,0
8399,7,osition,149,0,1,1
8400,7,ionalis,149,0,1,0
8401,7,lisiert,149,0,1,1
8402,7,ormatio,148,0,1,0
8403,7,rogramm,148,0,1,1
8404,7,anisati,147,0,1,0
8405,7,bibliot,147,1,1,0
8406,7,iblioth,147,0,1,0
8407,7,bliothe,147,0,1,0
8408,7,liothek,147,0,1,1
8409,7,rganisa,146,0,1,0
8410,7,ganisat,146,0,1,0
8411,7,wicklun,146,1,1,0
8412,7,icklung,146,0,1,1
8413,7,program,146,1,1,1
8414,7,betrieb,145,1,1,1
8415,7,truktio,142,0,1,0
8416,7,ruktion,142,0,1,1
8417,7,nformat,141,0,1,0
8418,7,entiert,141,0,1,1
8419,7,raussch,140,0,1,0
8420,7,informa,140,1,1,0
8421,7,twicklu,139,0,1,0
8422,7,hinüber,136,1,0,1
8423,7,nschaft,134,0,1,1
8424,7,uktions,134,0,1,1
8425,7,herausz,134,1,1,0
8426,7,isierte,132,0,1,1
8427,7,hineins,131,1,0,0
8428,7,kations,130,0,1,1
8429,7,ioniert,129,0,1,1
8430,7,tration,128,0,1,1
8431,7,spezial,127,1,1,0
8432,7,adresse,126,1,1,1
8433,7,tierung,122,0,1,1
8434,7,ationen,122,0,1,1
8435,7,materia,121,1,1,0
8436,7,aterial,121,0,1,1
8437,7,erauszu,121,0,1,0
8438,7,rtschaf,120,0,1,0
8439,7,bewusst,119,1,1,1
8440,7,diagnos,118,1,1,0
8441,7,trische,117,0,1,1
8442,7,fabrika,117,1,1,0
8443,7,wirtsch,116,1,1,0
8444,7,irtscha,116,0,1,0
8445,7,etriebs,116,0,1,1
8446,7,listisc,115,0,1,0
8447,7,arbeite,115,1,1,1
8448,7,eraussc,115,0,1,0
8449,7,erender,115,0,0,1
8450,7,speiche,114,1,1,1
8451,7,lisiere,114,0,1,1
8452,7,sionier,114,1,1,1
8453,7,arbeits,113,1,1,1
8454,7,diszipl,113,1,1,0
8455,7,iszipli,113,0,1,0
8456,7,sziplin,113,0,1,1
8457,7,einrich,112,1,1,0
8458,7,inricht,112,0,1,1
8459,7,integra,112,1,1,0
8460,7,studien,112,1,1,1
8461,7,hineing,112,1,0,0
8462,7,produkt,111,1,1,1
8463,7,teilung,110,1,1,1
8464,7,usammen,109,0,1,1
8465,7,nrichtu,109,0,1,0
8466,7,peratio,109,0,1,0
8467,7,elektri,109,1,1,0
8468,7,alistis,108,0,1,0
8469,7,nalisie,108,0,1,0
8470,7,alitäts,107,0,1,1
8471,7,operati,107,1,1,0
8472,7,zusamme,107,1,1,0
8473,7,erkrank,106,1,1,1
8474,7,anische,106,0,1,1
8475,7,ioniere,105,0,1,1
8476,7,rückend,104,1,1,1
8477,7,rischer,104,0,1,1
8478,7,sprache,103,1,1,1
8479,7,tations,103,0,1,1
8480,7,sproble,103,0,1,0
8481,7,peicher,103,0,1,1
8482,7,onierun,103,0,1,0
8483,7,herumge,103,1,0,0
8484,7,abhängi,102,1,1,0
8485,7,bhängig,102,0,1,1
